pathway	NGS001-23_16S_41	NGS001-23_16S_42	NGS001-23_16S_43	NGS001-23_16S_44	NGS001-23_16S_47	NGS001-23_16S_48	NGS069-23_16S_29	NGS069-23_16S_30	NGS069-23_16S_31	NGS069-23_16S_32	NGS069-23_16S_35	NGS069-23_16S_36	NGS069-24-16S-1	NGS069-24-16S-2	NGS069-24-16S-3	NGS069-24-16S-4	NGS069-24-16S-5	NGS069-24-16S-6	NGS069-24-16S-7	NGS069-24-16S-8	NGS069-24-16S-9
PWY-7219	70203.03297454621	71275.13377288089	60709.59709292558	61301.94473894821	70975.75352671188	68516.92700693694	11979.666185519627	34029.99240104111	45803.05942954348	55740.20818096611	55794.81956937259	66218.39899402171	88347.17278044196	63577.477796747866	50602.91806948902	51984.61615864174	42226.14886845829	74153.35382201233	41637.39152747246	86609.08422323497	86229.03983978524
PWY-722	358.38893809568253	64.14327808541009	190.7865647332305	207.63718574317494	96.4332269745809	465.6464109922147	24.456757252868275	126.09434754884035	196.65820170000597	242.88395291902785	142.7899529054206	764.7437440407596	507.42525728918275	250.77704631930973	225.0905238805408	219.76499918039357	117.28060606103315	482.7375110289625	190.5458789190911	233.41179400422436	285.27968981966103
PWY-7220	66471.5499729583	67708.18013948732	58455.16440048632	59649.67694346073	67708.22573421181	65902.87183337213	11602.629712230304	32431.90744805821	44353.57025240912	53036.05024904023	53755.65875981845	64204.22673341152	82842.23272084443	60033.33314975425	47511.135553129774	49076.7050298267	39991.29369570686	70020.44436482259	38730.46429875933	81042.89883311666	80604.3025674296
PWY-7221	63696.46147372655	64179.05138327194	54984.739595531035	55623.18469326529	64907.681283937265	62589.51296446235	11265.0566589077	30669.911359829675	42640.660417218074	50662.942047845216	53275.55281295191	62809.71641552601	79520.77461466605	57536.32090970767	45906.46421594992	46732.01519844375	38139.1092608178	66788.56305780877	37565.422474825915	77644.15969531331	77195.7986177419
PWY-7222	66471.5499729583	67708.18013948732	58455.16440048632	59649.67694346073	67708.22573421181	65902.87183337213	11602.629712230304	32431.90744805821	44353.57025240912	53036.05024904023	53755.65875981845	64204.22673341152	82842.23272084443	60033.33314975425	47511.135553129774	49076.7050298267	39991.29369570686	70020.44436482259	38730.46429875933	81042.89883311666	80604.3025674296
PWY-7228	66211.48176109591	66907.18105337916	57595.02700764503	58490.389928383884	67469.3579929937	65398.96785281672	11690.99792402627	32067.667396367186	44402.97164327813	52769.50666913426	54928.85512708781	65083.857033791865	82484.39528748175	59761.52964258658	47541.86887587636	48663.730550531545	39728.95948988254	69490.91171443951	38812.784957784665	80630.73363423395	80185.05908846106
PWY-7229	71024.35624040547	72199.64370024111	61890.89888633641	62840.077955416906	71975.94428506726	69846.70558178484	12207.300311368099	34476.7250708363	46716.14110382659	56516.24198244544	56816.04044402259	67766.36023892474	89271.84260940224	64358.240297363154	51153.71638137111	52634.55912097193	42782.4809951258	75076.20107037964	41906.240051814595	87382.26714253314	86965.93604400741
PWY-7234	49545.008803062214	46885.492844828	42761.71893210132	42968.58696817013	48403.96181873371	48554.02799686933	8744.359497252437	22939.828016451276	32248.081392861193	38431.83638412986	39394.260860393915	49213.38466808696	62323.037274112554	44970.11588969654	35741.33299693976	36749.05826403409	29856.506800086034	52886.9810119692	28957.598439473284	60240.49018530879	59984.91392702536
PWY-7237	12357.58	11047.37	9363.68	12376.11	11122.92	10852.53	2711.9700000000003	5643.78	9427.06	8872.04	11753.33	14095.49	13606.329999999998	10076.86	8014.999999999999	9146.05	7213.870000000001	12729.69	7245.7699999999995	13792.139999999998	13698.84
PWY-7242	22612.60048108046	19019.00439149945	17846.214324356082	17771.580315095307	19153.141277551404	20593.77623389982	3999.6093269434828	8113.661073098606	12848.428691929172	14432.048725805718	15353.980622405094	23050.564980526437	31516.35262821409	22106.047839294773	17863.98677529162	17866.29214639511	13600.828660463703	24840.66127535641	13062.749284774667	27513.516605191522	27383.847644105517
PWY-7254	22004.12331894898	18238.61484103152	22128.122964058763	23447.65197734861	18816.24427688779	26271.04861607405	5815.913567226711	8176.473457051762	16708.71638499144	16687.553906301335	17010.58085059382	27205.76532114536	30984.790740606535	21612.45668093439	16963.49467179208	19437.242962982546	15116.652630278733	28260.562722283543	11649.550216461204	25040.976526133505	24386.12994363509
PWY-7255	9673.398246466108	8279.348333398837	8139.954815876385	6904.6546057151	10894.345863967514	9632.543527923526	1997.8115020117496	4187.8478993596755	6765.161476780329	7721.769296842933	10949.922885067192	9969.251707979836	11004.440020336026	8084.3818495681235	6566.719075748438	6825.2709020466555	5997.1361536946815	9814.519941501469	6997.927876175298	13772.07194818261	14087.99104014518
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.576569386124238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7286	0.0	0.0	6.666444702573887	11.821533294603794	0.0	0.0	0.0	0.0	0.0	1.336153682839597	0.0	22.251628702779044	15.563791440520326	1.9867361438603717	3.947958402782049	7.831219600546241	0.0	0.0	3.9450917037837248	4.631574553254069	7.589859709170214
PWY-7295	859.3225424751972	275.30526412092115	1311.1259311413987	316.83084837441197	218.65789809587568	1509.6147919440862	47.756813340894034	89.63692405188588	267.83914398645936	342.9203127756836	361.38212375141273	789.6927064195377	441.8552632466849	336.9850328237907	339.88944217687657	230.83505555770108	214.39441935810652	561.5679929557126	429.0337526318624	922.2508993764666	837.2991535323662
PWY-7315	1797.7650516116935	1130.1709022914888	1422.5155095030846	1393.723192084889	1067.1825386428595	1600.623509658055	109.44030962025565	420.55003719317517	591.7658950780198	1032.271044224011	750.2746010483584	1692.794844456053	2550.0244711138703	1731.714838253505	1343.8317681623894	1563.7145537618128	1143.507787219329	2470.6702478177804	953.1008703613596	2398.9014420892986	2297.899550558175
PWY-7316	0.0	0.0	0.0	0.0	0.0	0.0	3.999256266970296	2.999858969344267	0.0	0.0	0.0	7.499551822291456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7323	53125.07579593515	52024.94283273665	42307.6863216663	39776.781237237905	53635.177028060985	49405.65013408138	7918.520194191655	24508.224799743562	31213.479707749797	40577.21498093102	43141.17311732152	49774.82934088873	67550.63810278196	48393.82487084577	38713.120169570444	38022.38561750463	30937.93256554233	53330.54064990358	32793.67816332155	68067.7939925319	67448.32242770835
PWY-7328	26426.270593097594	23488.010318088498	22501.20970136339	19592.80127287563	24278.539870041728	27219.592150989734	4304.245787707898	11867.662059739809	18079.940054256833	20708.355315080447	21552.745669730022	29491.618197593816	33937.26090687369	24661.53632215468	19906.470385282282	19381.158142093	15681.79457656953	27211.08015623156	15136.341313473113	30625.840210955397	30355.15892362345
PWY-7332	16185.779428554239	20530.521647021247	17565.73042167037	21187.52539580802	19393.296829517447	20049.460536447634	4063.1174257319008	9538.524809595794	14831.546238751207	15461.785445049114	19492.863080087445	15672.83447922497	23859.3608139784	17359.351367641033	13678.51942858903	15261.697857108056	12502.785436269347	21494.04817766022	11773.119329853931	23984.458070753244	24289.504980722904
PWY-7347	1649.999713644348	1554.5698108172392	1155.6477044778223	1517.6283412848827	1369.3720121397948	1664.1060990976296	55.54521022387194	696.1750324995875	631.2756234679459	986.9742076103861	496.5615404995233	719.5041518685084	1350.121886193678	890.0437593825342	710.5652816377981	639.2602388008386	520.76204989721	894.601960291348	332.7283551774315	789.7736102801966	767.6525853443559
PWY-7371	16202.40489212921	15711.571469271676	11518.175734896266	11073.942508456048	14745.5921466586	12807.680364953258	1674.4428317083089	6201.300178948484	5793.63280492848	10500.371741158437	7776.735437073489	9438.663728788715	21194.46055286251	14526.070882385	11239.57119140421	9902.012558938435	7859.849507479756	13411.412953658617	9646.39789661071	21420.716322533688	20829.03223959006
PWY-7373	2704.8615490152647	2388.5993159671243	1979.197357104982	1154.1365498775624	1642.3101894661652	2768.3802693420357	747.6132999465117	1185.5565089872173	2028.4019879157204	1448.7757995319328	1245.86344475337	919.5191620132393	1888.7248283448193	1326.473702250647	1148.6502187787896	1845.9536783445496	1385.0643983404766	2751.594867137565	540.3072228896326	1048.0746806712493	1358.1650343128158
PWY-7374	6971.308963702835	7663.297371643052	5194.137418506657	6899.261232780909	7509.180200273085	6465.864027353667	1237.1996738656476	3300.595686226052	4384.630620820168	5081.356673450461	5977.433866283015	6892.928588325903	10042.454694258957	6936.505871462692	5140.382991845176	5481.303742506937	4214.410427204142	7508.272357301604	4568.656872196078	10532.437457379598	10163.992700138593
PWY-7376	12201.590840321549	11078.752269447235	10513.787722599915	12177.311817157777	12023.167876814137	11685.546659507605	2492.486243823295	5747.221261422997	9022.598100077932	9473.971884758279	12144.097041957335	15248.880102736444	14935.032440226669	11233.957736335715	9268.019128799215	9073.05948322496	7511.3320720397	12982.801422571274	7597.382524198701	14382.226663397158	14123.856854104572
PWY-7377	1389.8871851052168	1213.2944419744	2288.239669932313	2826.871240867682	1007.7405825936081	1265.6718412756613	173.34470573106796	1080.2569299497557	1366.0091834128036	2125.0016196667284	1548.898253345751	2024.5917814996765	3860.9281783413016	2815.8861246336696	2238.2731018215222	3532.1334526985634	2494.111342010076	5448.972425543056	2115.057351657199	4434.8169268550055	4722.2508861544575
PWY-7385	124.75189298898147	197.2951255708518	244.1246553437676	97.39027352323613	148.13058359596144	157.63645493170915	0.0	77.71858380016538	169.62418374145307	154.00788858978984	71.30490299777209	355.9256652891893	242.71398546503707	168.83531895559258	136.00600174086856	211.30315621463114	189.26067948576755	425.95315154450714	148.15242988374692	166.98056294924365	229.31598318939518
PWY-7391	104.543564670529	115.50196452624814	335.1293645034235	27.7082449718801	131.68308718213154	495.9902755685008	0.0	49.091366082510675	106.90637432578798	134.14280673545818	91.71458625338242	420.3965820399559	227.8154251146672	177.72568820825782	91.54297404125813	70.0701673970499	54.49007023079765	109.03187522012036	86.48713400393747	177.8906944119979	99.93819196146927
PWY-7392	34951.519168789295	34084.69605842094	32347.766572110126	37562.70067373335	34723.20760036736	36808.299801409434	7508.881911215521	16062.539007681533	25386.94021853899	28703.586573226014	32075.814197218573	40134.41979855937	47835.99735583478	34413.17556370833	27296.52869967497	29476.23328556989	23595.910003054494	42655.28475467984	21817.4423598399	45486.7887914011	45027.837120889846
PWY-7398	72.06207488319075	94.06757903982569	46.84167669916108	93.73724399027157	81.21125701740371	97.8414554952318	0.0	0.0	46.54439347694569	113.32433303780125	152.83182510204352	191.8249157206322	100.1399528275006	0.0	37.91397688259899	0.0	0.0	17.993022908347683	0.0	0.0	60.86353490726473
PWY-7400	57799.858745416175	59053.203079214756	49939.32146276906	50069.287266297004	58711.48497866267	56273.59846951098	10263.616974178423	28116.49206848727	38418.375959743236	46013.43875965856	46884.63177444975	54935.964781400515	70722.26191714502	51337.96015045432	40850.270275510615	41475.86038929566	34037.68727866254	59456.54884556109	33438.0875901924	69087.26281348987	68866.22292128087
PWY-7401	29.627530032766092	0.0	72.38801312759084	0.0	68.37569356668389	21.82286797262761	0.0	21.661674190385547	13.884347152709333	43.03809797661026	77.93726222148418	103.20867732331146	629.2945801248156	470.8146790630079	351.8416771508132	394.8870251475813	342.4997110509088	617.7513782409927	308.1271916617524	553.4520560311632	589.9672824977076
PWY-7413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99929232691556	0.0	0.0	0.0
PWY-7415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.930567016385711	0.0	0.0	0.0
PWY-7431	22231.921219913977	21401.72240481514	20656.35230149745	17609.33345323556	22090.287297207622	24129.393464934026	4591.173966586961	10738.60450186906	17451.975738746296	17915.119487236214	21348.79762124928	23500.210397188555	26958.00926609885	19659.275130106413	15704.850430253422	16496.081272049632	13321.661761984442	22806.04576348907	13247.69044994777	27666.38261875971	27041.188138911628
PWY-7446	12.556262132164361	0.0	34.63130037587844	2.5762148310697968	0.0	23.080046184845035	0.0	5.880150987268576	13.756404381131272	0.0	6.543265823279663	10.204754291695684	0.0	0.0	0.0	0.0	18.799237484694945	0.0	0.0	2.3927818698508214	2.3917095844241647
PWY-7456	1762.1551182502146	1522.480752395615	1726.048499195999	2238.5459205216607	1125.0424873196512	1414.2253929060394	263.62640888885693	458.49605987279915	873.5965997851632	1494.6534971634528	1063.45719792855	2760.2995527921134	5042.059688763883	2790.28652846133	2444.796742929991	2743.456365941193	1871.021518613853	3828.9577988406963	2154.616859978951	4497.607147064424	4940.003526054812
PWY-7527	5598.670325428541	5455.952521475231	7136.674489462167	10071.431291941026	4162.503600212099	7292.215872701087	1935.0741025858233	2638.856749884805	4972.476682554066	5074.064824306972	2285.144021078289	5838.115778376863	6644.914380077044	4907.3044338597065	3510.973007810121	4865.283216631965	3930.254106972828	7675.112462074754	1439.0926309884499	2831.303329611764	3134.1387655223975
PWY-7528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.378652344084976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539	49082.47933292732	49292.74793945032	44734.45471975464	46613.42218322325	50841.05115778387	50548.01075937914	9296.829898975431	24188.106816395695	35290.95735545542	40242.046657337676	43280.70026258283	52662.13026872625	63303.18277708774	46116.184156630465	36851.21166422339	38193.246401069315	31019.809319863147	55143.266866519116	29801.0973596657	61593.741200763325	61076.29865543531
PWY-7560	53115.24550663636	53481.1731317656	46995.033348037876	47039.65880512846	53693.59573126607	51922.071764232074	9324.965391559397	25498.157280647203	35131.48463713984	41845.3014194018	42481.59183792865	50080.34258119952	66264.54594240559	48040.6356486731	38093.28238518065	39145.46556166438	31732.61980687993	55869.288856959036	31326.01426554286	65066.831650290966	64406.35644008579
PWY-7616	6585.829280201695	5989.661698899686	5691.951444758704	5503.814701118476	8598.01219088633	6286.903038459489	1891.7393348432074	3119.441024954582	4778.4304034804545	5354.459504574075	10165.346304529836	9934.046741365666	7752.91940341646	5746.472339235786	4920.505347413997	4789.587904618167	4159.2735392409795	6837.205545605366	4960.049124147759	9453.198724246615	9398.73154698541
PWY-7644	161.6391783839743	70.7092174748382	23.155814943325122	68.6742354452388	0.0	92.79644559310898	10.955136268343816	0.0	82.03316782742955	0.0	80.48228853352953	82.78896455657019	39.05563365106232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	85914.64138685641	80502.72678304314	70134.41224343356	67395.43656637512	82101.60747384111	80954.334752919	12435.84982353933	39068.127597338935	48562.39731287133	66008.71182887272	58423.452418537636	76225.17866780247	112701.8701286735	79449.67655810832	63318.99419098985	63483.01843469928	51313.165611892575	90138.03685732566	52257.51909841222	108122.29389835993	108266.21097802618
PWY-7664	35366.46527836124	30070.41134248428	27138.213568656232	27065.81734015015	29822.842160177577	33476.85049575183	4611.694723707303	14972.30092794012	19638.06742109402	24739.4538245038	23798.66645045106	35865.90093098635	49278.61710962831	33990.18604381123	28124.445740862415	29626.890181165785	23445.09909459355	41612.90175421528	21947.67727482823	44873.288195808076	45339.36255154506
PWY-841	65516.40179610454	66364.04776205597	56927.57351181705	57356.24301098795	66427.47084924472	64284.69481093747	11352.154219308924	31722.62268956751	43178.66285489814	51911.26401005832	52668.12202587311	62773.58233975131	82126.98242901197	59381.8541704407	47165.544208631996	48339.35329185118	39362.437314342904	69002.1017605873	38560.014151487296	80203.6421300287	79780.3256125689
PWY-922	1997.564105408936	1853.3972722460946	1672.7668833359107	1549.7998036249426	1274.7914868913483	2288.936366876482	189.30795178826716	939.8109476275163	1504.8307532022657	1305.3101469369783	1133.8850913776073	1134.5246433980287	1799.0546871496092	1268.3848315702692	1039.5931872670747	1493.1989040526664	1138.5234055368066	2395.632247065806	768.0418446019777	1559.7186774603847	1607.6227468300344
PWY0-1061	14318.726823784964	12780.74956922266	13534.086179864336	15287.165676660681	14742.02810461517	16922.126009989624	2730.6296398916134	6448.746520888543	10336.862441148214	11803.863651375623	16793.93781987009	19985.33677725294	20081.448349280814	15193.693795404235	12613.261490359502	11718.250197676607	9572.484248765875	16612.138838095252	9697.732047810072	19559.442826516188	19317.30808298986
PWY0-1241	23574.49809805428	23179.241282579664	16312.079287269402	14753.442623810934	23293.699271775142	19868.264787240154	2420.7917507494444	10243.88418837973	10839.981033962358	16894.07215981496	14506.270804226908	17012.90453751254	31045.51998602014	21768.699974934887	17215.19107279596	15610.782554486788	12882.630159531902	21288.264217273496	14605.175978103398	31775.123682708134	31050.065130946365
PWY0-1261	51073.69639687574	45376.361081932984	46605.32651202889	48068.22011224855	45242.31282165594	50002.92380607297	9297.469078153334	21837.07452424585	32423.50109729266	38189.422861095765	35625.289610484804	48843.465820426696	67547.62898217888	48620.9762927937	38327.49350218623	40322.189917924225	32465.778837631777	58280.658607454614	29200.89205857166	60799.69847304081	61110.328763027974
PWY0-1277	2364.503886040017	1875.1845516174337	1904.1102724631944	1813.1634990188845	2435.7044415347855	2921.2812108447124	407.66118587351457	1397.9017144369316	1671.5661739713464	1875.066881338756	2446.1406527932036	3455.695440185234	3268.0400973164305	2536.2092032283404	1929.6695453413618	1938.550216943289	1517.949269188056	2615.433237723776	1578.9226745898502	3048.493766930254	2703.8312398100447
PWY0-1296	34664.474902546695	33474.726225875536	31498.734269364595	31702.224367437113	34020.22597225653	32787.31191191286	7196.906361342601	15346.964280035749	22100.80770720198	25081.7698100167	27157.63378309721	30235.155890929876	39152.161985217084	28636.760159943275	21950.538452261077	23849.078880164772	19596.66132433235	34799.84676786664	18599.348920742257	37598.31751897031	38274.408791156064
PWY0-1297	28328.468191829736	27837.601079696746	26097.536779988084	26799.630579063938	28835.213895926165	28760.61838732758	5822.341738146033	13125.510051941103	20015.052126091257	22010.910755737106	24932.273039601765	27751.651629094245	34593.12724118935	25204.29902632862	20437.390867538525	21505.705363652658	17405.634626471794	30764.632638681025	16962.00972927412	34769.64241427154	34763.52928470218
PWY0-1298	28928.16428794026	26517.597877574004	25561.180095825253	25946.050360016296	27457.795146114808	26104.42758268053	5182.006594721441	11848.047013870671	15423.56607662672	19987.62280079756	18083.708579543618	22073.428581434673	34719.933954932145	24941.296152198443	19190.440714310127	20363.47040127881	16524.538848594817	29500.084918459423	16208.208600360304	33309.61047204795	33978.76368072899
PWY0-1319	76190.05019578697	76383.77942380738	65242.99957472363	66243.96557397729	76029.7048802041	74468.8068812569	12810.939811630184	36133.84072977702	48759.941687966915	59530.26084357407	59240.89143391622	72403.80724334737	94525.33087362036	68428.3509043426	54085.86602084861	55484.02952617955	45082.42451929672	79460.78906802002	44258.270457595616	92160.48342370449	91630.1737747608
PWY0-1338	122.43350988474772	3.305891976041584	0.4997079535642329	8.07038557523748	0.0	0.0	3.1721132897603486	0.0	14.285714285714286	41.63507471131777	46.25342662801241	19.255431332236757	6.407247771851332	2.8436389238323105	0.0	4.5661570812501955	2.1448755785246463	0.0	3.300166022677358	11.768586051309425	1.9957496998976736
PWY0-1415	28480.426482648567	24439.00590504262	24550.016503704745	23867.431131219393	25534.0725271242	27971.666685636512	4155.6825109262045	12025.668328420665	17141.770976576743	20933.49254650636	20647.176764967153	29718.287211209466	39765.61745147608	28618.096940279	22648.644403683003	22297.526278113954	17620.278097784518	31655.011420618106	16906.710772950624	35527.5908083423	35295.31378568142
PWY0-1479	17057.87657599021	13526.959722081627	15964.166832728943	9624.906930656505	12875.858932217328	16140.034728715596	765.1260830026526	6154.661466076165	8352.162023433175	13271.656997178125	8923.722747905647	15973.890568394094	23126.65295699069	17031.61176707635	13576.529992164285	12826.404159029029	10263.835373253143	18499.098366855087	10719.599442086208	23679.112928119423	23478.641904654505
PWY0-1533	11755.782458595986	9672.991202725625	9460.947830192354	7470.171398049865	9688.640536732142	10663.075500882818	1623.0645921758376	5550.1642671655145	8664.145138412774	8841.631325571474	8880.520140305362	13079.922615936657	13544.351681443648	10145.94014290364	8253.713882237498	7751.232782542108	6547.347508862621	11198.967768679082	5687.4914744745765	11087.26057876583	11519.928859970203
PWY0-1586	52025.04116373344	54749.38556500687	49422.30202326456	54299.16674982098	54529.190615967804	52084.23468539252	11653.768663077035	25274.635497319185	37130.861982596725	40319.284334568074	43402.995641044785	47527.492136075554	57513.533023809345	42850.28327669187	33824.05768398324	35699.74065079594	29471.465215894004	51722.13992430347	26227.59428869579	53398.6344217651	53877.69385391577
PWY0-162	68892.74585287456	69947.15002603427	59585.46251364789	60158.37541334833	70040.92803185894	67206.49014950472	11755.059296588593	33444.08871691942	45176.03100549905	54597.25448059052	55053.51058725547	65351.09932341709	86121.95312861884	62310.62483815296	49412.09217034904	50706.23568908797	41338.10015502299	72258.63795316784	40481.729785142496	84315.8588178229	83843.37126715803
PWY0-166	46123.203876518295	44464.43468857767	39662.718843989256	39935.79721127271	45098.311151469075	46165.82092663821	8158.666758245416	21260.512171600778	30036.91456935189	36172.142780046524	36999.47740751488	46689.08985690776	60119.84332545772	43440.28855421937	34470.07049284946	34767.043893553106	28176.321769617974	49848.31187210152	27722.858210712373	57724.451053046585	57244.659597301164
PWY0-321	6955.910311013271	5678.2219254362835	6835.355631992301	7034.19523615434	6033.3457254983405	7355.219816660607	1744.5503020266462	2752.738283646629	4697.259699231363	5241.919330489121	4859.4325339488305	8343.73111158632	9006.182236987757	6677.003703461213	5120.894430805922	5600.14094620892	4592.121071239104	8447.862317808645	2948.3998363825763	6662.211192451924	6848.166941645699
PWY0-41	81.47126885923664	111.5066649024222	187.4004913952551	276.3739069809309	135.31492326050773	337.5534633367906	88.72332500219751	80.05415497036626	256.2265678472478	186.14644819710534	0.0	243.20806998985168	177.0724107617338	29.839504477437874	67.978891682572	137.26723692032502	116.72228513388764	397.5893479044678	172.550872531044	449.86511555872215	357.5065430794833
PWY0-42	4486.680973029099	4029.394245640465	4158.8131820190565	4505.059902103681	4280.639327091938	4953.488545338335	700.0538482213926	1737.8248851856265	2901.977176332239	3302.0277590053665	4155.7715344079415	5473.4856674430375	5500.930905712056	3985.260654497897	3244.30036551962	3138.4289046091485	2667.0399579124064	4433.5126934886375	2521.7887284256135	5287.999477177587	5161.561771368443
PWY0-781	49631.47193686741	47887.62892579391	42869.445486515666	42238.06982856449	49138.01570239356	48300.14463524439	8784.959107675475	23008.93478844199	32278.263746865614	38129.96564705272	39965.14577639009	48916.48991680031	61063.844622620665	44268.685301408186	35194.02733139318	35871.0070121674	29285.249507213044	51395.275521754826	28716.828286964355	59191.342836253665	59190.11414861956
PWY0-845	5860.790754087524	3258.8738472174614	2341.825857723065	7766.862117735193	3687.739997480118	4205.452494766026	404.6584729349244	1392.135233843595	1544.9065860823005	2815.8664056242646	4445.821792513312	6327.4108115030585	16829.576866727362	11698.100654466176	9449.329188385007	8723.679038432072	7152.132064756474	12613.032451823598	5698.971571165239	11885.095463814565	12481.107793370214
PWY0-862	31603.286667652	26730.42995649368	24162.02031213263	24110.91624990806	26499.811120629955	29881.010454495947	4078.647184950607	13316.93705048993	17435.06224380021	22016.419354441707	21145.64434266744	32095.858850461118	44213.30320340492	30439.426983327507	25232.50850146541	26620.88330756233	21042.60941576386	37359.811837049114	19675.528724810494	40204.970935743404	40640.941522415465
PWY1G-0	9323.54288301223	10829.611685450966	7777.489385007791	9368.079252770669	12493.777781943834	10412.407521014697	2265.5666533707627	5987.10761617949	8608.134441314789	9000.763581208283	13477.929753434182	14548.412245660988	10284.329858503103	8097.680332541549	6928.863940850593	6806.757948439052	5843.625432092327	9740.80544994387	5554.931264751273	11145.956143688296	10675.299127804552
PWY490-3	6803.251054813605	5306.84886297527	6220.547493455485	6051.108546324552	8494.053716413682	5218.541376338353	1228.4573164563947	2602.887230279321	3156.2673976651845	5391.995729542809	6428.902924932876	5306.001466834028	8848.602493454995	6166.011568311255	4815.537607655899	4761.056757485889	4298.001678439183	7211.424935736657	6184.5203047308405	12185.664964613085	13103.708586278452
PWY4FS-7	70634.23496766012	71745.40187953967	60688.72482555873	61616.867318654084	71675.37269722091	68922.35472148647	12305.950750018488	33806.63967536951	45775.23009421822	55233.928022194974	56475.929007980994	66980.73692004233	87696.20705259877	63539.64509263745	50423.58485591931	51361.60825148099	41907.07770024971	73450.31448440086	41457.97775170142	86112.1125771752	85733.55297340563
PWY4FS-8	70634.23496766012	71745.40187953966	60688.72482555874	61616.867318654084	71675.37269722091	68922.35472148647	12305.950750018488	33806.63967536951	45775.23009421822	55233.928022194974	56475.92900798101	66980.73692004233	87696.20705259877	63539.64509263745	50423.58485591931	51361.60825148099	41907.07770024971	73450.31448440086	41457.97775170142	86112.1125771752	85733.55297340563
PWYG-321	36983.70074191731	31441.47080057266	28366.81824332355	28326.700148601692	31185.903468320193	35013.48545143275	4821.244511494209	15656.57118590438	20540.434098477133	25864.15956400935	24913.719891908775	37559.4875198457	51480.72749258234	35513.54810586559	29399.914513856053	30985.077362078195	24525.438484474074	43515.3495763979	22944.903339055723	46902.942500833284	47390.647588013104
PYRIDNUCSAL-PWY	34502.823614195455	32839.913044915396	28990.027465193245	28905.103250475346	35838.18994346251	34677.333204736504	6157.251948282436	17039.617073490685	24372.964951721646	27940.9753464062	32733.738957076628	38386.084910111145	42818.00463676375	31642.66653791923	25937.10583581387	25690.343553780356	21008.50660138281	36422.30435868114	20592.954718793742	41810.8265648265	41543.402432494666
PYRIDNUCSYN-PWY	52052.5498092197	54681.04638206505	44509.90493190698	43848.740539612045	54224.839498765155	50786.91783538899	8668.870511167279	25727.063834385775	33984.71805719111	41492.80703388345	41784.48663682418	48344.39333249142	65569.60885463907	47143.83164666054	37583.47479656231	38452.01157844115	31285.86368043721	54673.44135577861	30951.967230737493	64815.55110690891	64396.46194104597
PYRIDOXSYN-PWY	3062.9118531059516	1578.1574199372074	1090.3855225080697	4492.606146162227	1779.7648428435912	2072.4338903905223	182.76693010688973	659.2401802795421	706.7452288038166	1350.4022788701325	2216.8391969309278	3285.643588102701	12650.894716914721	8419.833168009174	6817.972709396307	5796.541177896738	4684.89109835463	8311.72713694744	3416.968137967147	7360.409073074152	7748.219148591394
REDCITCYC	61242.07731244437	53192.079110633116	52902.649376384325	51454.08411197479	56794.72347166099	61591.127248378965	11538.734354349308	25866.03079062811	40986.08274265642	47157.931406950425	52040.662955912434	67201.51569720295	80793.18854773742	58472.05698619839	45993.738957077796	47024.31259571408	37522.31289792445	67888.84078577341	36717.23510315685	76122.25173703037	74816.60042190245
RHAMCAT-PWY	11209.863532315934	11526.574136961517	8971.752690341846	8595.827764775302	11985.924371924662	11269.46070155023	2111.4814487838325	4879.564898854382	7672.338414839113	8958.924048169401	10887.866804105677	12302.615422534296	16851.12778062271	11852.773345117314	9542.51813109517	9159.121723794484	7268.789214283757	12678.75386519309	7551.178097657999	16195.909861531414	15841.518584996145
RIBOSYN2-PWY	58866.41494831491	59837.31145828284	51209.813690510724	51301.20628290762	59856.26501787015	57597.27183712414	10046.385015546353	28436.5120763153	38540.97668606601	46626.78595422864	47099.21819409612	55620.954053930414	73518.51087257294	53168.177906620345	42186.66593591171	43209.124206693945	35218.252536529755	61683.08823742886	34727.39573707261	72142.43176563543	71708.50800169478
RUMP-PWY	13851.301298702794	14037.353258782061	14340.774610194969	13527.919423314228	10805.924672779642	17146.24831368925	4330.721351029279	7828.407387271696	13204.443471416087	12147.47496103132	7886.063168273646	13068.90061808617	15622.014978850564	11129.979400875764	8921.629511881325	11681.382897746622	9793.373942577351	17841.76919442349	4519.689972328641	8783.324621182983	9434.504125371204
SALVADEHYPOX-PWY	58262.94175160986	55004.14495521555	49232.99220529041	45356.11989418776	55728.06526575789	56192.88391385927	10263.000789990023	26324.88133590641	38052.376012425084	43385.95346415896	46188.82090434108	56992.589092959206	68923.80885392458	50477.11827625285	40196.91878533664	40327.90550596033	33183.50827657072	57072.60744794753	32126.34855414023	65613.98205962098	65786.74815871818
